account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,total_upgrades,total_downgrades,total_usage,total_usage_duration,total_errors,beta_feature_usage,total_tickets,avg_resolution_time,avg_first_response,avg_satisfaction,escalation_count,churned,usage_per_subscription,tickets_per_subscription,error_rate,mrr_per_seat,churn_risk_score
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,6,801.0,0,0,278,85711,16,1,4.0,38.5,140.75,4.0,0.0,0.0,39.71428571428572,0.5714285714285714,0.057347670250896,29.666666666666668,0.09852413
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,13,688.2307692307693,1,1,618,204365,48,11,5.0,30.2,99.2,4.5,0.0,1.0,44.142857142857146,0.3571428571428571,0.0775444264943457,114.70512820512822,0.9534975
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,15,1751.7333333333331,0,1,844,278000,46,6,5.0,16.6,91.4,3.25,1.0,1.0,52.75,0.3125,0.0544378698224852,350.3466666666667,0.9902602
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,8,1156.375,0,1,586,170855,27,7,2.0,66.0,97.5,5.0,0.0,1.0,65.11111111111111,0.2222222222222222,0.0459965928449744,231.275,0.94762933
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,10,1006.3,1,0,394,121564,39,5,4.0,33.25,109.0,4.333333333333333,0.0,1.0,35.81818181818182,0.3636363636363636,0.0987341772151898,71.87857142857142,0.9142826
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,17,1645.0588235294117,5,2,661,198538,38,9,5.0,42.2,112.0,3.5,0.0,1.0,36.72222222222222,0.2777777777777778,0.0574018126888217,274.1764705882353,0.9946043
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,10,3074.4,1,0,475,145213,44,6,2.0,59.0,152.0,3.0,0.0,1.0,43.18181818181818,0.1818181818181818,0.0924369747899159,139.74545454545455,0.9564271
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,6,3154.333333333333,0,0,321,95888,26,2,4.0,44.0,57.25,4.0,1.0,1.0,45.85714285714285,0.5714285714285714,0.0807453416149068,1577.1666666666667,0.9656312
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,12,1394.25,0,1,632,203509,23,4,4.0,42.0,86.25,4.0,0.0,1.0,48.61538461538461,0.3076923076923077,0.0363349131121642,107.25,0.97922736
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,5,2874.6,3,0,244,70412,22,6,2.0,32.5,84.5,3.0,0.0,0.0,40.66666666666666,0.3333333333333333,0.0897959183673469,102.66428571428573,0.15430513
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,13,2343.923076923077,0,0,623,195927,38,7,5.0,38.6,68.2,3.75,0.0,1.0,44.5,0.3571428571428571,0.0608974358974358,234.39230769230767,0.9624419
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,6,2180.1666666666665,1,1,178,49983,10,0,6.0,38.0,74.5,4.25,0.0,0.0,25.428571428571427,0.8571428571428571,0.0558659217877094,53.17479674796748,0.90586746
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,10,2968.7,1,1,498,150984,22,7,4.0,16.25,105.0,4.333333333333333,0.0,1.0,45.27272727272727,0.3636363636363636,0.0440881763527054,114.18076923076924,0.46947283
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,11,1969.636363636364,2,1,635,173619,43,12,7.0,38.285714285714285,61.57142857142857,4.0,1.0,1.0,52.91666666666666,0.5833333333333334,0.0676100628930817,41.90715667311412,0.96532595
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,10,1995.8,0,0,698,215804,36,11,2.0,31.5,109.5,3.0,0.0,0.0,63.45454545454545,0.1818181818181818,0.0515021459227467,110.87777777777778,0.09434003
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,5,235.6,0,0,297,88205,13,3,7.0,40.285714285714285,84.85714285714286,4.2,1.0,1.0,49.5,1.1666666666666667,0.0436241610738255,11.78,0.9569083
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,16,2787.5625,1,1,833,219747,52,10,1.0,46.0,70.0,4.0,0.0,0.0,49.0,0.0588235294117647,0.0623501199040767,929.1875,0.9704378
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,8,1504.0,0,0,394,135160,14,3,7.0,40.57142857142857,112.0,3.75,0.0,0.0,43.77777777777778,0.7777777777777778,0.0354430379746835,376.0,0.07870071
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,6,387.6666666666667,0,0,298,93933,19,1,5.0,27.2,74.6,5.0,0.0,1.0,42.57142857142857,0.7142857142857143,0.0635451505016722,96.91666666666669,0.96004266
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,7,1618.857142857143,0,0,373,131074,17,2,6.0,36.66666666666666,124.66666666666669,4.0,0.0,1.0,46.625,0.75,0.0454545454545454,269.8095238095238,0.9534275
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,16,2133.75,0,1,788,217064,47,8,5.0,32.6,66.6,4.0,0.0,1.0,46.35294117647059,0.2941176470588235,0.0595690747782002,142.25,0.98199666
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,7,2257.428571428572,0,0,340,129917,23,4,7.0,43.142857142857146,67.71428571428571,3.5,0.0,1.0,42.5,0.875,0.0674486803519061,564.3571428571429,0.8867008
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,6,678.3333333333334,1,0,364,122051,22,3,1.0,32.0,50.0,3.0,0.0,0.0,52.0,0.1428571428571428,0.0602739726027397,113.05555555555556,0.5950513
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,3,841.0,0,0,119,46012,10,0,2.0,35.5,74.0,4.0,1.0,0.0,29.75,0.5,0.0833333333333333,28.03333333333333,0.11227801
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,9,1572.4444444444443,1,0,352,105146,19,3,5.0,33.0,45.2,4.0,0.0,1.0,35.2,0.5,0.0538243626062322,120.95726495726495,0.8695329
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,7,2722.8571428571427,0,0,312,84693,6,2,3.0,33.666666666666664,72.0,4.0,0.0,0.0,39.0,0.375,0.0191693290734824,680.7142857142857,0.10630637
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,10,2908.5,1,0,598,189037,29,5,5.0,38.8,121.4,4.333333333333333,0.0,0.0,54.36363636363637,0.4545454545454545,0.0484140233722871,80.79166666666667,0.61040056
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,14,1900.571428571429,0,1,811,240012,48,5,5.0,31.0,87.4,4.5,0.0,1.0,54.06666666666667,0.3333333333333333,0.0591133004926108,95.02857142857144,0.9722171
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,6,1462.5,0,1,317,102647,13,5,0.0,0.0,0.0,0.0,0.0,0.0,45.285714285714285,0.0,0.040880503144654,365.625,0.10577606
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,5,2076.2,0,1,164,45337,7,2,6.0,23.5,92.33333333333331,4.5,0.0,1.0,27.33333333333333,1.0,0.0424242424242424,94.37272727272726,0.9978079
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,10,2156.7,1,0,551,160470,24,3,3.0,4.666666666666667,122.33333333333331,4.0,0.0,0.0,50.09090909090909,0.2727272727272727,0.0434782608695652,65.35454545454544,0.08681915
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,14,3480.428571428572,4,1,617,182046,32,6,2.0,31.0,75.0,4.0,0.0,1.0,41.13333333333333,0.1333333333333333,0.0517799352750809,696.0857142857143,0.9906889
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,10,2237.9,0,1,506,169088,29,8,4.0,46.25,89.75,3.6666666666666665,0.0,1.0,46.0,0.3636363636363636,0.0571992110453648,1118.95,0.9539025
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,8,2109.375,0,0,284,85381,18,2,4.0,30.25,53.5,4.666666666666667,0.0,0.0,31.55555555555556,0.4444444444444444,0.0631578947368421,1054.6875,0.84222305
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,13,2612.769230769231,1,1,587,164208,37,1,5.0,42.0,104.0,4.25,0.0,0.0,41.92857142857143,0.3571428571428571,0.0629251700680272,47.50489510489511,0.11754741
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,15,2391.2,2,0,738,216777,39,8,2.0,47.5,79.0,4.0,0.0,1.0,46.125,0.125,0.0527740189445196,1195.6,0.9788882
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,11,6456.363636363636,0,1,432,138064,21,7,8.0,30.375,93.0,4.0,0.0,1.0,36.0,0.6666666666666666,0.0484988452655889,94.94652406417111,0.45324805
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,13,2054.076923076923,1,0,601,188401,34,4,3.0,29.33333333333333,90.0,4.666666666666667,0.0,1.0,42.92857142857143,0.2142857142857142,0.0564784053156146,97.8131868131868,0.9662094
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,8,1922.625,0,1,444,133732,24,2,1.0,61.0,139.0,5.0,0.0,0.0,49.333333333333336,0.1111111111111111,0.0539325842696629,128.175,0.88503623
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,11,2070.0,1,0,461,142536,11,2,5.0,44.2,48.8,4.333333333333333,0.0,1.0,38.41666666666666,0.4166666666666667,0.0238095238095238,517.5,0.9394218
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,8,1934.75,1,0,312,90314,18,2,5.0,35.8,91.8,5.0,0.0,1.0,34.666666666666664,0.5555555555555556,0.0575079872204472,77.39,0.9734148
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,7,10140.0,1,0,363,108540,22,3,3.0,36.333333333333336,60.0,5.0,1.0,1.0,45.375,0.375,0.0604395604395604,142.81690140845072,0.964968
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,10,1782.3,3,0,556,178453,37,4,4.0,42.25,130.25,4.0,0.0,0.0,50.54545454545455,0.3636363636363636,0.0664272890484739,148.525,0.13024913
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,7,2228.5714285714284,1,1,268,66983,18,1,2.0,14.5,123.0,3.5,0.0,1.0,33.5,0.25,0.0669144981412639,92.85714285714285,0.92629486
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,5,2050.4,1,0,183,69505,10,2,2.0,28.5,42.0,4.0,0.0,1.0,30.5,0.3333333333333333,0.0543478260869565,89.14782608695653,0.93735516
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,15,2469.4666666666667,0,3,840,243616,47,9,1.0,35.0,115.0,3.0,0.0,1.0,52.5,0.0625,0.0558858501783591,60.23089430894309,0.96896523
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,12,3438.9166666666665,1,2,634,176002,29,5,3.0,33.666666666666664,76.33333333333333,3.5,0.0,1.0,48.76923076923077,0.2307692307692307,0.0456692913385826,63.68364197530864,0.6257668
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,15,1536.6,1,1,690,203395,40,7,5.0,40.6,97.8,4.0,0.0,1.0,43.125,0.3125,0.0578871201157742,307.32,0.97148895
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,16,1664.125,0,1,808,254330,46,10,3.0,24.666666666666668,89.66666666666667,5.0,0.0,1.0,47.52941176470589,0.1764705882352941,0.0568603213844252,75.64204545454545,0.9873618
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,11,7144.363636363636,1,0,486,168310,20,4,5.0,45.2,101.6,3.8,0.0,1.0,40.5,0.4166666666666667,0.0410677618069815,47.94874923733984,0.9174852
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,12,2376.5,2,1,709,194123,33,12,3.0,30.33333333333333,96.33333333333331,3.0,0.0,1.0,54.53846153846154,0.2307692307692307,0.0464788732394366,216.04545454545453,0.9704052
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,13,2014.076923076923,3,0,644,204483,48,11,3.0,58.0,48.0,4.0,0.0,1.0,46.0,0.2142857142857142,0.0744186046511627,118.47511312217196,0.8938461
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,12,1795.0833333333333,4,1,721,203848,46,8,1.0,67.0,30.0,4.0,0.0,1.0,55.46153846153846,0.0769230769230769,0.0637119113573407,163.18939393939394,0.5818863
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,8,6520.0,0,0,369,96816,14,2,1.0,64.0,141.0,3.0,0.0,1.0,41.0,0.1111111111111111,0.0378378378378378,197.5757575757576,0.98028755
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,11,1131.3636363636365,0,0,636,197685,34,11,3.0,31.666666666666668,95.33333333333331,4.5,1.0,0.0,53.0,0.25,0.053375196232339,94.28030303030302,0.14825813
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,7,1010.2857142857144,0,0,307,90576,12,3,6.0,31.83333333333333,75.66666666666667,3.333333333333333,1.0,1.0,38.375,0.75,0.0389610389610389,63.142857142857146,0.3969282
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,8,555.875,0,0,402,130242,30,5,4.0,39.5,65.5,3.5,0.0,1.0,44.66666666666666,0.4444444444444444,0.0744416873449131,55.5875,0.8431841
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,10,1213.7,3,0,476,145972,25,6,6.0,43.16666666666666,114.5,5.0,0.0,0.0,43.27272727272727,0.5454545454545454,0.0524109014675052,121.37,0.091713294
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,9,1845.888888888889,0,1,458,121379,24,3,2.0,49.5,110.0,4.0,0.0,1.0,45.8,0.2,0.0522875816993464,184.5888888888889,0.95638037
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,12,1615.1666666666667,1,0,571,180056,35,4,5.0,37.4,97.2,3.75,0.0,1.0,43.92307692307692,0.3846153846153846,0.0611888111888111,85.00877192982456,0.96629024
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,16,1144.6875,2,0,864,270008,42,7,4.0,57.5,106.0,3.6666666666666665,0.0,1.0,50.8235294117647,0.2352941176470588,0.0485549132947976,88.05288461538461,0.9702185
